id,family_name,given_name,birthdate,gender,phone,registration_date,area_id,area_id/id,bank_ids,bank_ids/id,bank_ids/acc_number,bank_ids/bank_id/name,bank_ids/bank_id/id,reg_ids/id,reg_ids/value,reg_ids/id_type/name,reg_ids/id_type/id,z_cst_indv_disability_level,z_cst_indv_cyclone_aug_2022_injured,z_cst_indv_cyclone_aug_2022_lost_primary_source_income,z_cst_indv_cyclone_aug_2022_lost_livestock,z_cst_indv_receive_government_benefits,individual_membership_ids/id,individual_membership_ids/kind/id,individual_membership_ids/kind/name,individual_membership_ids/group/id
__export__.res_partner_100_54d66046,Kuswandari,Laila,2022-04-03,Female,+62 (02) 014 1317,2022-08-20,,,618068807 - slcb,__export__.res_partner_bank_50_46881002,618068807,slcb,__export__.res_bank_5_097dd3b8,,,,,0,TRUE,TRUE,FALSE,FALSE,__export__.g2p_group_membership_41_b5c5418e,,,__export__.res_partner_96_4f560185
__export__.res_partner_662_2f254640,Pratama,Laksana,2019-05-22,Male,,2022-08-31,,,,,,,,,,,,0,FALSE,TRUE,TRUE,TRUE,__export__.g2p_group_membership_484_54ce2d8f,,,__export__.res_partner_656_f43e2bbe
__export__.res_partner_261_190234f0,Zulaika,Laksana,1960-11-13,Male,+62 (45) 495-7087,2022-09-14,,,60183691 - slcb,__export__.res_partner_bank_182_adf5762f,60183691,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_167_76780575,g2p_registry_membership.group_membership_kind_head,,__export__.res_partner_260_c375cb6b
__export__.res_partner_142_00933ba8,Purnawati,Laras,2021-12-14,Female,087 808 5974,2022-09-12,,,343408196 - slcb,__export__.res_partner_bank_88_a6910d1b,343408196,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_75_a5c66cfe,,,__export__.res_partner_140_35a7a570
__export__.res_partner_644_a8eaffdd,Wastuti,Lasmanto,2022-04-27,Male,+62 (48) 029-1569,2022-09-10,,,554701764 - slcb,__export__.res_partner_bank_500_d0600886,554701764,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,TRUE,FALSE,__export__.g2p_group_membership_469_333062de,,,__export__.res_partner_641_a1ba2ce0
__export__.res_partner_355_3c3d5336,Budiyanto,Latika,2022-06-27,Female,+62 (0040) 983-3427,2022-08-28,,,26094685 - slcb,__export__.res_partner_bank_261_5260b45d,26094685,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,TRUE,FALSE,__export__.g2p_group_membership_241_d8a1329b,g2p_registry_membership.group_membership_kind_principal,,__export__.res_partner_351_2d44c8b8
__export__.res_partner_138_3b5aa749,Haryanto,Latika,2021-11-05,Female,+62 (008) 905-0596,2022-08-23,,,730128420 - slcb,__export__.res_partner_bank_84_6637479e,730128420,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_72_35db6d33,,,__export__.res_partner_133_a90b5793
__export__.res_partner_546_a028c41a,Palastri,Latika,2018-11-08,Female,,2022-09-04,,,,,,,,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_392_0289f6f5,,,__export__.res_partner_539_78bb5e3f
__export__.res_partner_406_0c2d4f92,Yuniar,Latika,2013-12-28,Female,,2022-08-21,,,,,,,,,,,,0,FALSE,TRUE,FALSE,FALSE,__export__.g2p_group_membership_281_511cf7d4,g2p_registry_membership.group_membership_kind_principal,,__export__.res_partner_403_d91aed46
__export__.res_partner_609_9856044c,Putra,Lembah,1960-12-17,Male,+62 (097) 238 3983,2022-09-06,,,907692637 - slcb,__export__.res_partner_bank_472_461175cd,907692637,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_440_f3aa983c,,,__export__.res_partner_603_888347b7
__export__.res_partner_350_d8f41aed,Saputra,Lili,2018-06-29,Female,,2022-09-06,,,,,,,,,,,,0,FALSE,TRUE,FALSE,FALSE,__export__.g2p_group_membership_237_31c63703,,,__export__.res_partner_346_987cd005
__export__.res_partner_413_fb039e9f,Prasetya,Liman,1929-09-26,Male,089 844 8734,2022-09-10,,,326577668 - slcb,__export__.res_partner_bank_308_4a3636ce,326577668,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_286_84f8942e,g2p_registry_membership.group_membership_kind_head,,__export__.res_partner_412_6a685a69
__export__.res_partner_141_dd5551aa,Purnawati,Lintang,1985-02-24,Female,+62 (34) 472-9019,2022-09-12,,,737362388 - slcb,__export__.res_partner_bank_87_b6d15141,737362388,slcb,__export__.res_bank_5_097dd3b8,,,,,0,TRUE,TRUE,FALSE,FALSE,__export__.g2p_group_membership_74_98c2886a,g2p_registry_membership.group_membership_kind_head,,__export__.res_partner_140_35a7a570
__export__.res_partner_538_5dd8306f,Utami,Lintang,1969-05-17,Female,+62-023-616-1004,2022-09-09,,,861519090 - slcb,__export__.res_partner_bank_417_a09f613e,861519090,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,TRUE,FALSE,FALSE,__export__.g2p_group_membership_385_22e08f3c,,,__export__.res_partner_535_a8b07892
__export__.res_partner_448_b0057ac7,Usada,Luhung,2021-09-28,Male,(007) 843 1276,2022-09-11,,,886518408 - slcb,__export__.res_partner_bank_339_1ff35cf9,886518408,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_314_8e8d0c45,g2p_registry_membership.group_membership_kind_principal,,__export__.res_partner_445_d4a0674e
__export__.res_partner_655_4d06b257,Mahendra,Lukita,2014-05-01,Male,,2022-08-26,,,,,,,,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_478_8e8a9edc,g2p_registry_membership.group_membership_kind_principal,,__export__.res_partner_652_345eccc0
__export__.res_partner_660_91c4ca28,Pratama,Lukita,1958-10-12,Male,+62-57-868-1264,2022-08-31,,,361989824 - slcb,__export__.res_partner_bank_514_a120339d,361989824,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_482_d442c176,g2p_registry_membership.group_membership_kind_principal,,__export__.res_partner_656_f43e2bbe
__export__.res_partner_510_e1725cdc,Samosir,Lulut,2019-04-06,Male,,2022-08-27,,,,,,,,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_363_03c32450,g2p_registry_membership.group_membership_kind_principal,,__export__.res_partner_507_8deab40f
__export__.res_partner_504_c2e92abb,Anggraini,Mahfud,2021-09-29,Male,+62-0183-345-4734,2022-09-07,,,409482192 - slcb,__export__.res_partner_bank_388_b0485cfc,409482192,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_358_f8ef7d71,,,__export__.res_partner_502_ee329fa5
__export__.res_partner_565_3bebf5b6,Winarsih,Mahfud,2010-08-07,Male,,2022-09-03,,,,,,,,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_406_209be1c1,,,__export__.res_partner_559_0ae5a181
__export__.res_partner_402_8b3fb4b1,Fujiati,Maimunah,2017-09-16,Female,,2022-08-30,,,,,,,,,,,,0,FALSE,TRUE,FALSE,TRUE,__export__.g2p_group_membership_278_b97e00d7,,,__export__.res_partner_398_b6175d23
__export__.res_partner_111_82004497,Prasetya,Maimunah,2021-09-29,Female,(0733) 362-4802,2022-09-06,,,993518551 - slcb,__export__.res_partner_bank_60_57f94137,993518551,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_50_66334841,,,__export__.res_partner_108_43d56740
__export__.res_partner_432_f3c27afd,Jailani,Makuta,1967-03-21,Male,+62-87-496-4530,2022-09-14,,,598356158 - slcb,__export__.res_partner_bank_324_54476d0f,598356158,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_301_263f0532,,,__export__.res_partner_429_c2bf5335
__export__.res_partner_642_34cc7396,Wastuti,Mala,1955-10-23,Female,(0405) 866 3736,2022-09-10,,,285734818 - slcb,__export__.res_partner_bank_498_31e02d49,285734818,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_467_85d062c8,g2p_registry_membership.group_membership_kind_head,,__export__.res_partner_641_a1ba2ce0
__export__.res_partner_522_1c461371,Nasyidah,Malika,1960-02-12,Female,+62-050-235-3141,2022-09-08,,,540890740 - slcb,__export__.res_partner_bank_402_913983f4,540890740,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,TRUE,FALSE,__export__.g2p_group_membership_373_65735511,,,__export__.res_partner_520_276b92f0
__export__.res_partner_323_40b8b7a0,Saputra,Manah,2021-12-28,Male,+62 (0191) 381 9282,2022-08-23,,,752844242 - slcb,__export__.res_partner_bank_232_3641e973,752844242,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_215_57824d35,,,__export__.res_partner_320_3587382e
__export__.res_partner_120_7033fdd9,Najmudin,Margana,1986-11-28,Male,+62 (089) 732 7606,2022-09-02,,,998608584 - slcb,__export__.res_partner_bank_69_eecc8e81,998608584,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_57_78c8fcb5,,,__export__.res_partner_117_f1862f64
__export__.res_partner_478_84222e43,Suartini,Maria,2022-07-07,Female,0842005912,2022-09-12,,,887657380 - slcb,__export__.res_partner_bank_365_c0d95e59,887657380,slcb,__export__.res_bank_5_097dd3b8,,,,,0,TRUE,FALSE,FALSE,TRUE,__export__.g2p_group_membership_337_cebd2e9a,,,__export__.res_partner_475_1328357d
__export__.res_partner_354_d1b9a2bd,Budiyanto,Mariadi,1980-10-11,Male,+62-0821-051-2919,2022-08-28,,,972880469 - slcb,__export__.res_partner_bank_260_517bceae,972880469,slcb,__export__.res_bank_5_097dd3b8,,,,,0,TRUE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_240_73bc3dc9,,,__export__.res_partner_351_2d44c8b8
__export__.res_partner_170_5366949d,Kusmawati,Mariadi,1999-02-23,Male,+62-0089-358-9721,2022-08-30,,,219124839 - slcb,__export__.res_partner_bank_111_82ffbda6,219124839,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_97_84aeccf1,,,__export__.res_partner_166_fb7f0e51
__export__.res_partner_511_f723746e,Novitasari,Marsudi,1984-05-19,Male,+62 (606) 703-2001,2022-08-27,,,813367904 - slcb,__export__.res_partner_bank_393_135b8828,813367904,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_364_655031cb,,,__export__.res_partner_507_8deab40f
__export__.res_partner_435_e6222679,Sinaga,Martani,2022-07-10,Male,(081) 198-9014,2022-08-30,,,9787023 - slcb,__export__.res_partner_bank_327_fd1d1938,9787023,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,TRUE,FALSE,__export__.g2p_group_membership_303_1bcd916f,,,__export__.res_partner_433_fcd5f51a
__export__.res_partner_525_d87d56b1,Irawan,Maya,1967-07-08,Female,080 379 7829,2022-09-09,,,297722859 - slcb,__export__.res_partner_bank_405_b9c91bc3,297722859,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_375_1efcce6f,g2p_registry_membership.group_membership_kind_head,,__export__.res_partner_524_d130ad7c
__export__.res_partner_212_304eb6ef,Nurdiyanti,Maya,2022-01-08,Female,0800033102,2022-08-26,,,62995663 - slcb,__export__.res_partner_bank_146_25cdf1a3,62995663,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_128_0911b112,,,__export__.res_partner_209_4abe432f
__export__.res_partner_636_63d075f1,Mayasari,Melinda,1990-05-23,Female,+62 (053) 853 6877,2022-08-28,,,49448564 - slcb,__export__.res_partner_bank_493_67a245cb,49448564,slcb,__export__.res_bank_5_097dd3b8,,,,,0,TRUE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_462_5fb6d0cd,,,__export__.res_partner_634_124da1e4
__export__.res_partner_501_367a90b5,Yulianti,Michelle,2009-06-06,Female,,2022-09-11,,,,,,,,,,,,0,FALSE,TRUE,FALSE,FALSE,__export__.g2p_group_membership_356_7dd965fc,,,__export__.res_partner_498_adafb71b
__export__.res_partner_503_399051e4,Anggraini,Mila,1965-09-20,Female,0891187738,2022-09-07,,,844527710 - slcb,__export__.res_partner_bank_387_6f9f8983,844527710,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_357_ae72bce0,g2p_registry_membership.group_membership_kind_head,,__export__.res_partner_502_ee329fa5
__export__.res_partner_576_88892c24,Hastuti,Mila,1996-04-13,Female,+62 (46) 222-1171,2022-09-12,,,185038810 - slcb,__export__.res_partner_bank_446_1c982af9,185038810,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_414_174f5468,g2p_registry_membership.group_membership_kind_head,,__export__.res_partner_575_a3391e39
__export__.res_partner_282_3d567497,Maryadi,Mitra,1999-12-24,Male,+62 (0289) 729-9686,2022-09-01,,,277157263 - slcb,__export__.res_partner_bank_201_78ee5292,277157263,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,TRUE,FALSE,FALSE,__export__.g2p_group_membership_183_0b94c836,,,__export__.res_partner_279_1e32a461
__export__.res_partner_377_231fb2e0,Napitupulu,Mulyanto,1978-02-10,Male,+62-72-519-0596,2022-08-27,,,379947815 - slcb,__export__.res_partner_bank_280_91b28203,379947815,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,TRUE,TRUE,__export__.g2p_group_membership_258_5540eb5a,,,__export__.res_partner_374_ede9338f
__export__.res_partner_208_ec31b615,Widiastuti,Mulyono,1978-07-18,Male,(022) 518 0238,2022-09-14,,,739914918 - slcb,__export__.res_partner_bank_142_b551b821,739914918,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_125_58938d59,,,__export__.res_partner_205_785ef909
__export__.res_partner_738_e5f696ff,Anggriawan,Muni,2009-03-13,Male,,2022-09-05,,,,,,,,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_543_eab74d55,,,__export__.res_partner_733_4b98667e
__export__.res_partner_334_57d0d63a,Mandasari,Mursinin,1957-08-19,Male,+62-212-265-4867,2022-08-21,,,401290369 - slcb,__export__.res_partner_bank_242_144107a4,401290369,slcb,__export__.res_bank_5_097dd3b8,,,,,0,TRUE,FALSE,TRUE,TRUE,__export__.g2p_group_membership_223_6f1aec9e,g2p_registry_membership.group_membership_kind_head,,__export__.res_partner_333_d2cb3975
__export__.res_partner_194_f98bde6a,Yuniar,Mursinin,1941-09-29,Male,(0752) 399 8278,2022-08-20,,,320334791 - slcb,__export__.res_partner_bank_131_e2c2055d,320334791,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,TRUE,FALSE,__export__.g2p_group_membership_115_a1dc1492,g2p_registry_membership.group_membership_kind_head,,__export__.res_partner_193_800f5ca1
__export__.res_partner_126_56cd87a4,Nasyidah,Mursita,1940-09-04,Male,(021) 128-7826,2022-09-13,,,633511246 - slcb,__export__.res_partner_bank_74_a787c41e,633511246,slcb,__export__.res_bank_5_097dd3b8,,,,,0,TRUE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_62_7fe12fca,,,__export__.res_partner_121_728eca66
__export__.res_partner_234_03eb01d7,Halimah,Murti,2022-01-12,Male,(0008) 491-3728,2022-09-09,,,912603737 - slcb,__export__.res_partner_bank_161_cba3d549,912603737,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,FALSE,TRUE,__export__.g2p_group_membership_145_240294fe,g2p_registry_membership.group_membership_kind_principal,,__export__.res_partner_231_4bbc1ecd
__export__.res_partner_677_36dbcee5,Wahyudin,Murti,1926-05-08,Male,+62 (0002) 338-9493,2022-09-11,,,487561190 - slcb,__export__.res_partner_bank_527_04283fec,487561190,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_496_783a9570,,,__export__.res_partner_674_332d7263
__export__.res_partner_301_37bf5b6e,Pranowo,Mustika,2021-03-30,Male,,2022-08-21,,,,,,,,,,,,0,FALSE,TRUE,TRUE,FALSE,__export__.g2p_group_membership_197_b880fd27,,,__export__.res_partner_299_0745bb31
__export__.res_partner_130_88259ebf,Hakim,Nabila,1998-12-08,Female,0852198553,2022-09-07,,,549828590 - slcb,__export__.res_partner_bank_78_9547c816,549828590,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_65_8f38ecf4,g2p_registry_membership.group_membership_kind_head,,__export__.res_partner_129_d9c01676
__export__.res_partner_172_06ca35d0,Rahmawati,Nadia,2008-08-10,Female,,2022-08-30,,,,,,,,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_99_0ccef0a0,,,__export__.res_partner_166_fb7f0e51
__export__.res_partner_55_a3d5748a,Hakim,Najib,1966-12-30,Male,+62 (0984) 557-2492,2022-09-04,,,446408505 - slcb,__export__.res_partner_bank_9_dfc06e6d,446408505,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_5_4c7a6d6b,g2p_registry_membership.group_membership_kind_head,,__export__.res_partner_54_6f283298
__export__.res_partner_496_b9015173,Nashiruddin,Najwa,1977-06-21,Female,+62 (997) 070-6637,2022-09-04,,,351205226 - slcb,__export__.res_partner_bank_381_d61376ce,351205226,slcb,__export__.res_bank_5_097dd3b8,,,,,24,FALSE,FALSE,FALSE,TRUE,__export__.g2p_group_membership_352_abb18c10,,,__export__.res_partner_494_e9bebe57
__export__.res_partner_106_4e056991,Tarihoran,Najwa,2019-11-04,Female,,2022-09-01,,,,,,,,,,,,60,FALSE,TRUE,FALSE,FALSE,__export__.g2p_group_membership_46_c5ebb157,,,__export__.res_partner_101_760a9b64
__export__.res_partner_358_359400c2,Pradana,Nalar,2005-12-18,Male,,2022-09-05,,,,,,,,,,,,0,FALSE,TRUE,FALSE,FALSE,__export__.g2p_group_membership_243_585b3902,,,__export__.res_partner_356_0afe6b45
__export__.res_partner_387_41a0576a,Jailani,Naradi,2022-02-15,Male,+62 (27) 414 4783,2022-08-25,,,55326036 - slcb,__export__.res_partner_bank_288_1b9554b1,55326036,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_266_b4eb71be,,,__export__.res_partner_383_f150615a
__export__.res_partner_616_5338eca4,Hastuti,Nasrullah,2018-04-22,Male,,2022-09-02,,,,,,,,,,,,0,TRUE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_445_9b6cb588,,,__export__.res_partner_614_7af56eea
__export__.res_partner_684_6fe30f81,Maryadi,Nasrullah,2021-05-29,Male,,2022-08-31,,,,,,,,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_502_a42d5bd9,,,__export__.res_partner_678_25ee2085
__export__.res_partner_709_7c1c2ddb,Narpati,Nilam,1932-08-14,Female,(039) 102-1702,2022-09-09,,,45393635 - slcb,__export__.res_partner_bank_555_d9df856b,45393635,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,TRUE,FALSE,FALSE,__export__.g2p_group_membership_520_d7887e4d,g2p_registry_membership.group_membership_kind_head,,__export__.res_partner_708_0681485d
__export__.res_partner_265_9328348d,Mahendra,Niyaga,1939-04-16,Male,(0715) 633 5453,2022-09-12,,,849715723 - slcb,__export__.res_partner_bank_186_91b1bec5,849715723,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,FALSE,TRUE,__export__.g2p_group_membership_170_c386b240,g2p_registry_membership.group_membership_kind_head,,__export__.res_partner_264_6825d727
__export__.res_partner_441_60fb66df,Nababan,Nova,1994-02-27,Other,0835807864,2022-08-25,,,160286401 - slcb,__export__.res_partner_bank_333_1f97f6a0,160286401,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_308_3f338e14,g2p_registry_membership.group_membership_kind_head,,__export__.res_partner_440_96a76900
__export__.res_partner_371_5139cb9a,Irawan,Novi,2022-06-29,Female,+62-0921-669-7086,2022-09-10,,,132647220 - slcb,__export__.res_partner_bank_274_dcdcb9a4,132647220,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_253_e3ae45d3,,,__export__.res_partner_369_0e9bc81d
__export__.res_partner_606_2e949f58,Putra,Nugraha,1925-03-05,Male,087 481 8475,2022-09-06,,,996873558 - slcb,__export__.res_partner_bank_469_d24eb4fb,996873558,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_437_1ec88684,,,__export__.res_partner_603_888347b7
__export__.res_partner_549_5a6c16fc,Uwais,Nugraha,2020-11-17,Male,,2022-08-21,,,,,,,,,,,,0,FALSE,FALSE,FALSE,TRUE,__export__.g2p_group_membership_394_84c1db6c,,,__export__.res_partner_547_d105d04e
__export__.res_partner_253_7b1e779e,Gunawan,Nurul,1988-07-08,Female,+62 (020) 353 1269,2022-08-26,,,730448829 - slcb,__export__.res_partner_bank_175_00e66a6f,730448829,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_160_5e440812,g2p_registry_membership.group_membership_kind_head,,__export__.res_partner_252_09706667
__export__.res_partner_465_d26eae5d,Mansur,Nurul,1937-04-03,Female,+62 (144) 697 3835,2022-08-29,,,387545619 - slcb,__export__.res_partner_bank_354_b39ca839,387545619,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_328_7665afb7,,,__export__.res_partner_459_c43487a6
__export__.res_partner_376_bcafd0f9,Napitupulu,Nurul,2022-09-11,Female,(0791) 852 4255,2022-08-27,,,390853908 - slcb,__export__.res_partner_bank_279_552c5067,390853908,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_257_98c483b7,,,__export__.res_partner_374_ede9338f
__export__.res_partner_215_8a7857f3,Wahyuni,Nurul,2014-11-11,Female,,2022-09-16,,,,,,,,,,,,0,TRUE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_130_b8fa7850,,,__export__.res_partner_213_4d118f0b
__export__.res_partner_305_8b65efdb,Wulandari,Nurul,1956-05-07,Female,+62-852-171-5232,2022-08-20,,,918504305 - slcb,__export__.res_partner_bank_217_88e8640e,918504305,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,TRUE,FALSE,__export__.g2p_group_membership_200_3feb2271,g2p_registry_membership.group_membership_kind_head,,__export__.res_partner_304_e53c7a29
__export__.res_partner_562_340f7c5b,Winarsih,Olga,2005-11-24,Male,,2022-09-03,,,,,,,,,,,,0,FALSE,TRUE,FALSE,FALSE,__export__.g2p_group_membership_403_50d3d499,,,__export__.res_partner_559_0ae5a181
__export__.res_partner_527_2b13b855,Irawan,Oliva,1992-11-03,Female,(0711) 843 1134,2022-09-09,,,396732728 - slcb,__export__.res_partner_bank_407_1eaad5c0,396732728,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_377_795636c7,,,__export__.res_partner_524_d130ad7c
__export__.res_partner_648_cdcdcc6a,Sihotang,Oliva,2000-12-21,Female,(073) 731 1538,2022-09-14,,,118135063 - slcb,__export__.res_partner_bank_504_0c90e80c,118135063,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,TRUE,FALSE,__export__.g2p_group_membership_472_17083968,,,__export__.res_partner_645_7b1b22a8
__export__.res_partner_223_98621a09,Puspita,Olivia,2016-12-27,Female,,2022-08-22,,,,,,,,,,,,0,FALSE,TRUE,TRUE,FALSE,__export__.g2p_group_membership_137_48deb71a,,,__export__.res_partner_221_6297a0a7
__export__.res_partner_232_7716a164,Halimah,Oni,1977-12-19,Female,+62 (0812) 636 9860,2022-09-09,,,597225009 - slcb,__export__.res_partner_bank_160_8153b520,597225009,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_143_e624a91b,g2p_registry_membership.group_membership_kind_head,,__export__.res_partner_231_4bbc1ecd
__export__.res_partner_238_331f395d,Waluyo,Opan,2011-09-19,Male,,2022-09-02,,,,,,,,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_148_40edf23a,g2p_registry_membership.group_membership_kind_principal,,__export__.res_partner_235_ffc544a2
__export__.res_partner_657_79044c93,Pratama,Ophelia,1930-02-25,Female,+62-039-352-6316,2022-08-31,,,729499191 - slcb,__export__.res_partner_bank_511_23c1749c,729499191,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,TRUE,FALSE,__export__.g2p_group_membership_479_3ed94074,g2p_registry_membership.group_membership_kind_head,,__export__.res_partner_656_f43e2bbe
__export__.res_partner_451_fef1464d,Putra,Ophelia,1943-05-16,Female,(0899) 868-7163,2022-09-15,,,192173350 - slcb,__export__.res_partner_bank_342_b5cab285,192173350,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_316_7e9e1648,g2p_registry_membership.group_membership_kind_head,,__export__.res_partner_450_6b0fba9a
__export__.res_partner_163_15d36b5d,Laksita,Oskar,1944-09-20,Male,+62-37-640-8234,2022-08-30,,,361029515 - slcb,__export__.res_partner_bank_105_af53113a,361029515,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,FALSE,TRUE,__export__.g2p_group_membership_91_0e73e3cc,,,__export__.res_partner_161_b580929a
__export__.res_partner_285_0f4e8b89,Suryatmi,Ozy,2010-04-08,Male,,2022-08-19,,,,,,,,,,,,0,FALSE,TRUE,FALSE,FALSE,__export__.g2p_group_membership_185_51fff5d4,,,__export__.res_partner_283_57fbb3d7
__export__.res_partner_499_b111d4b5,Yulianti,Padma,1996-10-12,Female,(0853) 954-6088,2022-09-11,,,958399724 - slcb,__export__.res_partner_bank_384_1cb22bc4,958399724,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,TRUE,TRUE,FALSE,__export__.g2p_group_membership_354_b64808ae,g2p_registry_membership.group_membership_kind_head,,__export__.res_partner_498_adafb71b
__export__.res_partner_473_f42ae76c,Siregar,Paiman,1971-06-03,Male,084 376 4159,2022-09-07,,,824627499 - slcb,__export__.res_partner_bank_361_38f8bd63,824627499,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,FALSE,TRUE,__export__.g2p_group_membership_333_96526dcc,,,__export__.res_partner_471_ff0a504e
